author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Luo C.,Salk Institute for Biological Studies,San Diego,United States,2016-12-20,Cerebral Organoids Recapitulate Epigenomic Signatures of the Human Fetal Brain,32.7174202,-117.162772,0
Deprés-tremblay G.,Polytechnique Montréal,Montreal,Canada,2016-12-01,"Rotator cuff repair: a review of surgical techniques, animal models, and new technologies under development",45.5031824,-73.5698065,0
Chu V.,Wuhan University,Wuhan,China,2016-12-26,Mechanism on water inrush disaster of filling karst piping and numerical analysis of evolutionary process in highway tunnel,30.5951051,114.2999353,1
Soltana G.,University of Luxembourg,Esch-sur-Alzette,Luxembourg,2016-12-02,Model-Based Simulation of Legal Requirements: Experience from Tax Policy Simulation,49.4959628,5.9850306,2
Mukhtar M.A.O.,Universiti Teknologi PETRONAS,Seri Iskandar,Malaysia,2016-12-14,A comparison study between WSDMDA and NDT methodologies using Quality Evaluation Framework,4.3612524,100.9508728,8
Berepiki A.,University of Southampton,Southampton,United Kingdom,2016-12-16,Tapping the Unused Potential of Photosynthesis with a Heterologous Electron Sink,50.9025349,-1.404189,2
Mohammadi R.,Ferdowsi University of Mashhad,Mashhad,Iran,2016-12-29,A dynamic special-purpose scheduler for concurrent kernels on GPU,36.2974945,59.6059232,2
Mondal S.,Benemérita Universidad Autónoma de Puebla,Puebla,Mexico,2016-12-01,Natural origin hydroxyapatite scaffold as potential bone tissue engineering substitute,18.833333,-98.0,7
Cui H.,Hebei University of Technology,Tianjin,China,2016-12-01,An environment-friendly control method for congestion flow ahead of expressway toll stations,39.3032619,117.4163641,1
Bonner J.,NC State University,Raleigh,United States,2016-12-28,Toxicological effects of carbon nanotubes,35.7803977,-78.6390989,0
Todorov A.,Universitätsspital Basel,Basel,Switzerland,2016-12-01,Fat-derived stromal vascular fraction cells enhance the bone-forming capacity of devitalized engineered hypertrophic cartilage matrix,47.5581077,7.5878261,2
Ekblaw A.,Massachusetts Institute of Technology,Cambridge,United States,2016-12-16,Bitcoin &amp; the myth of decentralization: Socio-Technical proposals for restoring network integrity,42.3656347,-71.1040018,0
Chang J.C.,National Taipei University of Technology,Taipei,Taiwan,2016-12-27,The important impact factors of entrepreneurial motivation for college students,25.0375198,121.5636796,1
Wang C.,"The Department of Design Engineering, TU Delft",Delft,Netherlands,2016-12-01,Guest editorial,52.0114017,4.35839,2
Day J.W.,Louisiana State University,Baton Rouge,United States,2016-12-20,Approaches to defining deltaic sustainability in the 21st century,30.4494155,-91.1869659,0
Zhang T.,"China University of Mining &amp; Technology, Beijing",Beijing,China,2016-12-01,A multi-coupling analysis of mining-induced pressure characteristics of shallow-depth coal face in Shendong mining area,40.190632,116.412144,1
Shan A.W.,Universiti Tun Hussein Onn Malaysia,Batu Pahat,Malaysia,2016-12-07,The Mediating Effect of Kaizen between Total Quality Management (TQM) and Business Performance,1.933333,103.0,8
Ramsbrock A.,Leibniz-Zentrum für Zeithistorische Forschung Potsdam ZZF,Potsdam,Germany,2016-12-01,Social cosmetics: Weimar beauty politics between welfare and empowerment,52.4009309,13.0591397,2
Lu Z.,Shaoxing University,Shaoxing,China,2016-12-01,Decision-making method for clay-brick selection based on subtraction operational aggregation operators of intuitionistic fuzzy values,29.9992425,120.576854,1
Wang X.,Shanghai Jiao Tong University,Shanghai,China,2016-12-28,A study on parallel computing methods for dynamic response analysis of soil-structurenonlinear interaction systems,31.2312707,121.4700152,1
Fraga-Lamas P.,Universidade da Coruña,La Coruna,Spain,2016-12-01,Smart Pipe System for a Shipyard 4.0,43.3709703,-8.3959425,2
Wang C.,University of Chinese Academy of Sciences,Beijing,China,2016-12-27,Effect of height on sense of power,40.190632,116.412144,1
Noori N.,University of Minnesota Twin Cities,Minneapolis,United States,2016-12-01,Pursuit-evasion: A tool kit to make applications more accessible,44.9772995,-93.2654692,0
Polat A.,Karabük Üniversitesi,Karabuk,Turkey,2016-12-01,"Preventing and analysis of falling rocks: A case of Sarica village (Gürün, Turkey)",41.1110349,32.6193901,2
Cain J.D.,Robert R. McCormick School of Engineering and Applied Science,Evanston,United States,2016-12-01,Emerging opportunities in the two-dimensional chalcogenide systems and architecture,42.0470043,-87.6846053,0
Hadidi P.,College of Engineering,Davis,United States,2016-12-01,Tendon and ligament as novel cell sources for engineering the knee meniscus,40.7474784,-92.3965311,0
Ben Aziza Z.,CNRS Centre National de la Recherche Scientifique,Paris,France,2016-12-01,Bandgap inhomogeneity of MoS<inf>2</inf> monolayer on epitaxial graphene bilayer in van der Waals p-n junction,48.8588897,2.3200410217200766,2
Mamkin V.,A.N. Severtsov Institute of Ecology and Evolution Russian Academy of Sciences,Moscow,Russian Federation,2016-12-20,"Changes in net ecosystem exchange of CO<inf>2</inf>, latent and sensible heat fluxes in a recently clear-cut spruce forest in western Russia: Results from an experimental and modeling analysis",55.625578,37.6063916,2
Zhang H.,South China University of Technology,Guangzhou,China,2016-12-05,Robust optimal allocation of reactive power compensation in low voltage distribution networks considering uncertainty of photovoltaic generation,23.1301964,113.2592945,1
Leong M.F.,"A-Star, Institute of Bioengineering and Nanotechnology",Singapore City,Singapore,2016-12-01,Electrospun polystyrene scaffolds as a synthetic substrate for xeno-free expansion and differentiation of human induced pluripotent stem cells,1.2899175,103.8519072,8
Luthin J.N.,"University of California, Davis",Davis,United States,2016-12-12,Drainage analogues,40.7474784,-92.3965311,0
Schwarzhans J.P.,Universität Bielefeld,Bielefeld,Germany,2016-12-13,Non-canonical integration events in Pichia pastoris encountered during standard transformation analysed with genome sequencing,52.0191005,8.531007,2
Shahi M.,"Islamic Azad University, Birjand Branch",Birjand,Iran,2016-12-01,Monte-Carlo based cascade control approach with focus on real overactuated space systems,32.8633961,59.2177294,2
Ignat M.,National Institute for Research and Development in Microtechnologies Romania,Bucharest,Romania,2016-12-30,The scientific research initiation to the high school level. A case study: The Alexandru Proca Centre,44.4361414,26.1027202,2
Song J.,Beijing Jiaotong University,Beijing,China,2016-12-01,Modeling link quality for high-speed railway wireless networks based on hidden Markov chain,40.190632,116.412144,1
Gligor A.,Universitatea Lucian Blaga din Sibiu,Sibiu,Romania,2016-12-01,Determining the explosion risk level and the explosion hazard area for a group of natural gas wells,45.7973912,24.1519202,2
Cucchiarini M.,Universitätsklinikum des Saarlandes Medizinische Fakultät der Universität des Saarlandes,Homburg,Germany,2016-12-01,Basic science of osteoarthritis,49.3181673,7.3340336,2
Mazurowski J.,Pennsylvania State University,University Park,United States,2016-12-16,Fusion splicing in aerospace platforms,41.4400344,-87.683377,0
Ikeda Y.,Polytechnic University Japan,Sagamihara,Japan,2016-12-01,Basic characteristics of projection filter based on sensitivity matrix using structural damage detection,35.5714621,139.3731052,1
Brauer P.M.,Sunnybrook Research Institute,Toronto,Canada,2016-12-01,T Cell Genesis: In Vitro Veritas Est?,43.6534817,-79.3839347,0
De La Vara J.L.,Universidad Carlos III de Madrid,Getafe,Spain,2016-12-01,An Industrial Survey of Safety Evidence Change Impact Analysis Practice,40.3070639,-3.7331808,2
Chinnarasri C.,King Mongkut's University of Technology Thonburi,Bangkok,Thailand,2016-12-01,"Appropriate Engineering Measures with Participation of Community for Flood Disaster Reduction: Case of the Tha Chin Basin, Thailand",13.7524938,100.4935089,8
Jackman C.P.,Pratt School of Engineering,Durham,United States,2016-12-01,Dynamic culture yields engineered myocardium with near-adult functional output,35.996653,-78.9018053,0
Wang X.,East China Normal University,Shanghai,China,2016-12-29,Research on a location-based task assignment for mobile sensing,31.2312707,121.4700152,1
Bauer J.,Friedrich-Alexander-Universität Erlangen-Nürnberg,Erlangen,Germany,2016-12-14,Towards cycle-accurate emulation of cortex-m code to detect timing side channels,49.5891571,10.98120719922546,2
Muchate N.S.,Savitribai Phule Pune University,Pune,India,2016-12-01,"Plant Salt Stress: Adaptive Responses, Tolerance Mechanism and Bioengineering for Salt Tolerance",18.5213738,73.8545071,3
Huang L.,University of Greenwich,London,United Kingdom,2016-12-27,Supply chain collaboration: A triadic view,51.5074456,-0.1277653,2
Wei Z.,Xi'an Jiaotong University,Xi'an,China,2016-12-09,Commutation Failure analysis in single- and multi-infeed HVDC systems,34.261004,108.9423363,1
Xu Z.,CECEP LandT Environmental Technology Co. Ltd,Beijing,China,2016-12-14,Study on control method of activated sludge sewage treatment system,40.190632,116.412144,1
Perrino G.,TIGEM Telethon Institute of Genetics and Medicine,Naples,Italy,2016-12-27,"Modellisng, simulation and control of single cell expression dynamics of the galactose-inducible promoter in yeast",40.8358846,14.2487679,2
Lee H.,Korea University,Seoul,South Korea,2016-12-01,Effects of Educational Mistmatch on Wages in the Korean Labor Market*,37.5666791,126.9782914,1
Lee J.H.,Sogang University,Seoul,South Korea,2016-12-01,Nano-biosensor for monitoring the neural differentiation of stem cells,37.5666791,126.9782914,1
Niu N.,College of Engineering and Applied Science,Cincinnati,United States,2016-12-02,Advancing Repeated Research in Requirements Engineering: A Theoretical Replication of Viewpoint Merging,39.1014537,-84.5124602,0
Øvad T.,Aalborg University,Aalborg,Denmark,2016-12-01,How to reduce the UX bottleneck – train your software developers,57.0462626,9.9215263,2
Shavandi A.,University of Otago,Dunedin,New Zealand,2016-12-01,Bio-scaffolds produced from irradiated squid pen and crab chitosan with hydroxyapatite/β-tricalcium phosphate for bone-tissue engineering,-45.8740984,170.5035755,-1
Kehrer T.,Politecnico di Milano,Milan,Italy,2016-12-04,An EMOF-compliant abstract syntax for bigraphs,45.4641943,9.1896346,2
Santarsiero M.,École Polytechnique Fédérale de Lausanne,Lausanne,Switzerland,2016-12-15,Laminated connections for structural glass applications under shear loading at different temperatures and strain rates,46.5218269,6.6327025,2
Jeon H.,Konkuk University,Seoul,South Korea,2016-12-01,Improved NADPH regeneration for fungal cytochrome P450 monooxygenase by co-expressing bacterial glucose dehydrogenase in resting-cell biotransformation of recombinant yeast,37.5666791,126.9782914,1
Ikeno M.,Central Research Institute of Electric Power Industry,Tokyo,Japan,2016-12-01,Improvement of collision force formula for woody debris by airborne and hydraulic experiments,35.6768601,139.7638947,1
Mansfield S.,Baskin School of Engineering,Santa Cruz,United States,2016-12-05,TerrainLOS: An outdoor propagation model for realistic sensor network simulation,37.050096,-121.99059,0
Turan F.M.,Universiti Malaysia Pahang Al-Sultan Abdullah,Pekan,Malaysia,2016-12-07,Criteria Assessment Model for Sustainable Product Development,3.4895509,103.390396,8
Bonnema G.M.,University of South-Eastern Norway,Kongsberg,Norway,2016-12-01,Thinking tracks for multidisciplinary system design,59.59455005,9.670860075643745,2
Buhmann P.,Universität Stuttgart,Stuttgart,Germany,2016-12-01,Tunnel geothermics—A German experience with renewable energy concepts in tunnel projects,48.7784485,9.1800132,2
Knap M.,Walter Schottky Institut,Garching bei Munchen,Germany,2016-12-08,Dynamical Cooper pairing in nonequilibrium electron-phonon systems,48.2513878,11.6509662,2
Ma C.,University of Electronic Science and Technology of China,Chengdu,China,2016-12-01,Single Borehole Radar for Well Logging in a Limestone Formation: Experiments and Simulations,30.6598628,104.0633717,1
Loy C.,Centre de recherche du CHU de Québec-Université Laval,Quebec,Canada,2016-12-01,Rotation-based technique for the rapid densification of tubular collagen gel scaffolds,53.78701075,-73.31569895762317,12
Milligan C.,University of Manitoba,Winnipeg,Canada,2016-12-01,Road safety performance measures and AADT uncertainty from short-term counts,49.8955367,-97.1384584,0
Zinin P.V.,Scientific and Technological Centre of Unique Instrumentation of the Russian Academy of Sciences,Moscow,Russian Federation,2016-12-01,"Combined laser ultrasonics, laser heating, and Raman scattering in diamond anvil cell system",55.625578,37.6063916,2
Brendakov R.V.,Tomsk State University,Tomsk,Russian Federation,2016-12-21,Engineering computational method of process of fluorination metal tungsten,58.6124279,82.0475315,6
Tyler B.,Johns Hopkins University School of Medicine,Baltimore,United States,2016-12-15,Polylactic acid (PLA) controlled delivery carriers for biomedical applications,39.2908816,-76.610759,0
Asadi A.,Helmholtz Zentrum für Umweltforschung,Leipzig,Germany,2016-12-01,2D probabilistic prediction of sparsely measured earth properties constrained by geophysical imaging fully accounting for tomographic reconstruction ambiguity,51.3406321,12.3747329,2
Nezbeda I.,Univerzita Jana Evangelisty Purkyne v Ústí nad Labem,Usti nad Labem,Czech Republic,2016-12-08,Simulations of vapor−liquid equilibria: Routine versus thoroughness,50.6603327,14.0381357,2
